pair_id,text,category,relation_type
57,"Kasir di Apotek Sehat Medika mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
58,"Kasir di Fashion Style Boutique mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
58,"Kasir di Fashion Style Boutique mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
59,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima sama persis dengan nama toko tempat saya berbelanja, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
59,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima berbeda dengan nama toko tempat saya berbelanja, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
60,Nama merchant yang muncul di aplikasi setelah scan QRIS sesuai dengan nama usaha yang tertera di kasir.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
60,Nama merchant yang muncul di aplikasi setelah scan QRIS tidak sesuai dengan nama usaha yang tertera di kasir.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
61,"Tadi saya bayar pakai QRIS di Warung Bu Siti. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
61,"Tadi saya bayar pakai QRIS di Warung Bu Siti. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
62,"Saat melakukan transaksi QRIS di meja kasir toko alat tulis, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
62,"Saat melakukan transaksi QRIS di meja kasir toko alat tulis, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
63,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sepenuhnya cocok dengan nama outlet tempat saya belanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
63,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP justru tidak cocok dan memunculkan nama pribadi asing.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
64,"Tadi saya bayar pakai QRIS di Kopi Kenangan Senja. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
64,"Tadi saya bayar pakai QRIS di Kopi Kenangan Senja. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
65,"Tadi saya bayar pakai QRIS di Ganteng Barbershop. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
65,"Tadi saya bayar pakai QRIS di Ganteng Barbershop. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
66,"Kasir di Fashion Style Boutique mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya cocok dan identik dengan plang nama toko di depan saya.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
66,"Kasir di Fashion Style Boutique mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak cocok dan berbeda jauh dari plang nama toko di depan saya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
67,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
67,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
68,"Saat melakukan transaksi QRIS di meja kasir toko kelontong, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
68,"Saat melakukan transaksi QRIS di meja kasir toko kelontong, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
69,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
69,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
70,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima memang resmi atas nama gerai tersebut, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
70,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima malah mengarah ke rekening pribadi orang lain yang tidak dikenal, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
71,"Saat melakukan transaksi QRIS di meja kasir kedai bakso, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
71,"Saat melakukan transaksi QRIS di meja kasir kedai bakso, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
72,Nama merchant yang muncul di aplikasi setelah scan QRIS sesuai dengan nama usaha yang tertera di kasir.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
72,Nama merchant yang muncul di aplikasi setelah scan QRIS tidak sesuai dengan nama usaha yang tertera di kasir.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
73,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima sesuai dengan nama usaha yang tertera di kasir, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
73,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima tidak sesuai dengan nama usaha yang tertera di kasir, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
74,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP memang resmi atas nama gerai tersebut.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
74,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP malah mengarah ke rekening pribadi orang lain yang tidak dikenal.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
75,Nama merchant yang muncul di aplikasi setelah scan QRIS sama persis dengan nama toko tempat saya berbelanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
75,Nama merchant yang muncul di aplikasi setelah scan QRIS berbeda dengan nama toko tempat saya berbelanja.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
76,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima memang resmi atas nama gerai tersebut, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
76,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima malah mengarah ke rekening pribadi orang lain yang tidak dikenal, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
77,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sama persis dengan nama toko tempat saya berbelanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
77,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP berbeda dengan nama toko tempat saya berbelanja.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
78,"Sebelum menekan tombol konfirmasi pembayaran QRIS di kedai kopi, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima memang resmi atas nama gerai tersebut, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
78,"Sebelum menekan tombol konfirmasi pembayaran QRIS di kedai kopi, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima malah mengarah ke rekening pribadi orang lain yang tidak dikenal, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
79,"Sebelum menekan tombol konfirmasi pembayaran QRIS di kedai kopi, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima tepat milik toko ini tanpa ada perbedaan sedikit pun, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
79,"Sebelum menekan tombol konfirmasi pembayaran QRIS di kedai kopi, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima bukan milik toko ini melainkan atas nama perseorangan, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
80,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima memang resmi atas nama gerai tersebut, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
80,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima malah mengarah ke rekening pribadi orang lain yang tidak dikenal, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
81,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
81,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
82,"Kasir di Rumah Makan Sederhana Minang mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya sepenuhnya cocok dengan nama outlet tempat saya belanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
82,"Kasir di Rumah Makan Sederhana Minang mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya justru tidak cocok dan memunculkan nama pribadi asing.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
83,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
83,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
84,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
84,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
85,"Tadi saya bayar pakai QRIS di Apotek Sehat Medika. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
85,"Tadi saya bayar pakai QRIS di Apotek Sehat Medika. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
86,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
86,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
87,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
87,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
88,"Sebelum menekan tombol konfirmasi pembayaran QRIS di barbershop, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima benar-benar sesuai dengan nama tempat usaha yang saya datangi, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
88,"Sebelum menekan tombol konfirmasi pembayaran QRIS di barbershop, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
89,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
89,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
90,"Tadi saya bayar pakai QRIS di Fashion Style Boutique. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
90,"Tadi saya bayar pakai QRIS di Fashion Style Boutique. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
91,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP identik dengan nama toko dan tidak ada kejanggalan.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
91,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP berbeda dari nama toko sehingga menimbulkan kecurigaan.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
92,"Kasir di Counter Cahaya Cell mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
92,"Kasir di Counter Cahaya Cell mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
93,"Saat melakukan transaksi QRIS di meja kasir toko kelontong, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
93,"Saat melakukan transaksi QRIS di meja kasir toko kelontong, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
94,"Tadi saya bayar pakai QRIS di Apotek Sehat Medika. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
94,"Tadi saya bayar pakai QRIS di Apotek Sehat Medika. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
95,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima benar-benar sesuai dengan nama tempat usaha yang saya datangi, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
95,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
96,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima sama persis dengan nama toko tempat saya berbelanja, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
96,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima berbeda dengan nama toko tempat saya berbelanja, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
97,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP cocok dan identik dengan plang nama toko di depan saya.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
97,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tidak cocok dan berbeda jauh dari plang nama toko di depan saya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
98,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
98,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
99,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana sama persis dengan nama toko tempat saya berbelanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
