id,text,category,severity,sentiment,qr_type
FB-00110,Tadi mbak kasir di Toko Sembako Berkah sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00111,Kenapa bayar pakai QRIS di Kopi Kenangan Senja ada biaya ekstra? Bukannya merchant dilarang membebankan biaya transaksi kepada pembeli?,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00112,"Stiker barcode QRIS di meja kasir Laundry Kilat 99 tampak asli dan bersih, tetapi saat saya scan nama merchant di aplikasi Livin by Mandiri muncul nama perorangan GOPAY TOPUP PENIPU.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00113,"Kayaknya tadi ada satu hal yang tidak biasa saat saya hendak membayar belanjaan menggunakan QRIS di Ayam Geprek Juara, namun saya tidak begitu memperhatikan secara detail sehingga saya ragu.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00114,Kamera pemindai Livin by Mandiri saya tidak bisa membaca stiker QRIS di Apotek Sehat Sejahtera karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00115,Kasir meminta biaya tambahan Rp1.000 di luar total belanjaan nota jika pelanggan ingin menggunakan barcode QRIS di Barbershop Bro & Co.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00116,"Barcode QRIS statis di kasir Martabak Bangka 88 kusam dan pudar terkena terik matahari, autofocus kamera aplikasi DANA gagal memindai.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00117,"Stiker QRIS statis di kaca kasir Kedai Mie Aceh mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00118,Toko fisik Sate Madura Cak Sholeh berada di Surabaya tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu RUDI HARTONO REK bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00119,Kenapa bayar pakai QRIS di Soto Ayam Lamongan Cak Har ada biaya ekstra? Bukannya merchant dilarang membebankan biaya transaksi kepada pembeli?,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00120,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di RM Padang Murah, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00121,Stiker QRIS fisik toko Martabak Bangka 88 sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00122,"Pelayanan kasir di Soto Ayam Lamongan Cak Har sangat mengecewakan, kasir menolak pembayaran QRIS secara sepihak dengan alasan minimal belanja harus Rp30.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00123,"Kasir ramah menunjukkan barcode QRIS di meja Laundry Kilat 99, nominal pembayaran saya input pas Rp15.000 tanpa biaya admin dan notifikasi uang masuk QRIS langsung berbunyi di soundbox kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00124,"Saya menemukan stiker QRIS tempelan penipu di stand minuman Kopi Kenangan Senja, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00125,"Kasir nolak melayani pembayaran QRIS karena alasan antrean kasir sedang ramai, maunya hanya uang pas saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00126,"Susah sekali scan QRIS di counter pembayaran Sate Madura Cak Sholeh, stiker barcode kotor terkena minyak gorengan dan debu tebal di meja kasir.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00127,QRIS toko Soto Ayam Lamongan Cak Har dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah PENGUNDIAN RESMI ABAL.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00128,Penjual di RM Padang Murah meminta saya melebihkan uang saat input nominal QRIS dengan alasan biaya administrasi jika bayar nontunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00129,"Ada sedikit hal yang terasa tidak biasa waktu saya mencoba melakukan pembayaran QRIS di gerobak jualan Minimarket Barokah tadi siang, tampilannya agak berbeda dari biasanya dan saya ingin memastikan keamanannya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00130,"Pas saya raba akrilik barcode di pintu masuk toko Kedai Mie Aceh, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00131,"Uang masuk seketika ke mutasi QRIS toko Laundry Kilat 99, kasir langsung menyatakan transaksi lunas dan saya menerima pesanan saya dengan puas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00132,Toko Bakso Pak Kumis di Yogyakarta mengenakan biaya charge tambahan sebesar Rp2.000 khusus untuk setiap transaksi yang menggunakan QRIS statis.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00133,Apakah akun QRIS di RM Padang Murah ini resmi? Barcode tokonya bersih tapi nama penerima saat discan pakai BRImo bukan nama toko pemiliknya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00134,"Cek mutasi setelah transaksi QRIS di Laundry Kilat 99, nominal pembayaran pas dengan yang saya ketik, tidak ada biaya potongan dan pembayaran QRIS selesai aman sentosa.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00135,"Saya membeli makanan di warung makan Bakso Pak Kumis dan membayar menggunakan QRIS seperti biasanya, nominal yang harus dibayar pas sesuai harga, transaksi berhasil dalam beberapa detik dan bukti pembayaran QRIS langsung muncul di aplikasi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00136,"Uang masuk seketika ke mutasi QRIS toko Soto Ayam Lamongan Cak Har, kasir langsung menyatakan transaksi lunas dan saya menerima pesanan saya dengan puas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00137,"Tolong dicek min, stiker QR code di akrilik meja Kedai Mie Aceh ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00138,"Cek mutasi setelah transaksi QRIS di Kedai Mie Aceh, nominal pembayaran pas dengan yang saya ketik, tidak ada biaya potongan dan pembayaran QRIS selesai aman sentosa.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00139,"Lokasi toko fisik jelas RM Padang Murah di Jakarta, tapi saat scan QRIS resmi toko nama tujuan transfer terdaftar atas nama DEPOSIT PULSA ONLINE di luar daerah.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00140,Total belanja 45 ribu tapi pas discan kasir Soto Ayam Lamongan Cak Har menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00141,"Kayaknya tadi ada satu hal yang tidak biasa saat saya hendak membayar belanjaan menggunakan QRIS di Ayam Geprek Juara, namun saya tidak begitu memperhatikan secara detail sehingga saya ragu.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00142,"Tidak ada masalah sama sekali saat transaksi QRIS di Sate Madura Cak Sholeh, barcode bersih terlindung akrilik, pembayaran lancar dan bukti bayar resmi QRIS langsung keluar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00143,Toko fisik Bakso Pak Kumis berada di Jakarta tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu JOKO PRIBADI REK bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00144,"Proses pembayaran QRIS statis berlangsung sangat cepat tanpa kendala apapun di stand minuman Es Teh Nusantara, struk dan bukti transfer digital QRIS tersimpan rapi di aplikasi BRImo.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00145,"Struk pembayaran QRIS resmi otomatis terbit di aplikasi LinkAja, nominal yang didebet pas Rp10.000 tidak ada pungutan biaya admin QRIS tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00146,"Cek mutasi setelah transaksi QRIS di Minimarket Barokah, nominal pembayaran pas dengan yang saya ketik, tidak ada biaya potongan dan pembayaran QRIS selesai aman sentosa.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00147,Total belanja 45 ribu tapi pas discan kasir Toko Sembako Berkah menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00148,"Stiker QRIS statis di akrilik meja Bengkel Motor Jaya mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00149,"Struk pembayaran QRIS resmi otomatis terbit di aplikasi Livin by Mandiri, nominal yang didebet pas Rp10.000 tidak ada pungutan biaya admin QRIS tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00150,Stiker QRIS fisik di booth bazar Minimarket Barokah sudah sobek parah pada bagian pola deteksi sehingga kamera HP tidak bisa scan sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00151,Apakah akun QRIS di Toko Sembako Berkah ini resmi? Barcode tokonya bersih tapi nama penerima saat discan pakai LinkAja bukan nama toko pemiliknya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00152,"Kasir toko Apotek Sehat Sejahtera enggan melayani scan QRIS dan beralasan kasir lagi malas mengecek HP, pembeli dipaksa bayar cash.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00153,"Tadi bayar pakai QRIS statis di stand minuman Es Teh Nusantara, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00154,"Transaksi QRIS berhasil diproses seketika di Toko Sembako Berkah, kasir mengecek terminal soundbox QRIS dan nominal uang masuk cocok dengan pesanan tanpa kendala.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00155,"Pas saya raba akrilik barcode di tent card meja Kedai Mie Aceh, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00156,Kamera pemindai ShopeePay saya tidak bisa membaca stiker QRIS di Masjid Al-Ikhlas karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00157,Kasir menolak mentransaksikan harga normal jika bayar lewat QRIS dan mewajibkan pembeli menambah nominal biaya ekstra seribu rupiah.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00158,"Pelayanan kasir di Bakso Pak Kumis sangat mengecewakan, kasir menolak pembayaran QRIS secara sepihak dengan alasan minimal belanja harus Rp30.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00159,"Stiker QRIS statis di meja makan Apotek Sehat Sejahtera mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00160,"Stiker barcode QRIS di meja kasir Laundry Kilat 99 tampak asli dan bersih, tetapi saat saya scan nama merchant di aplikasi wondr by BNI muncul nama perorangan RUDI HARTONO REK.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00161,"Ada stiker QRIS ganda mencurigakan di etalase kasir RM Padang Murah, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00162,Merchant Barbershop Bro & Co di Surabaya menolak menerima transaksi QRIS dari aplikasi dompet digital tertentu secara sepihak tanpa alasan yang jelas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00163,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Warung Nasi Bu Imas, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00164,Kasir meminta biaya tambahan Rp1.000 di luar total belanjaan nota jika pelanggan ingin menggunakan barcode QRIS di Sate Madura Cak Sholeh.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00165,"Tidak ada stiker palsu di akrilik Warung Nasi Bu Imas, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00166,Saya tadi langsung menutup aplikasi setelah klik bayar QRIS di Masjid Al-Ikhlas sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00167,"Saya menemukan stiker QRIS tempelan penipu di gerobak jualan Minimarket Barokah, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00168,"Struk pembayaran QRIS resmi otomatis terbit di aplikasi DANA, nominal yang didebet pas Rp50.000 tidak ada pungutan biaya admin QRIS tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00169,Tadi mbak kasir di Laundry Kilat 99 sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00170,"Barcode QRIS fisik di Bengkel Motor Jaya kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00171,"Waspada modus penempelan stiker palsu di pintu masuk toko Warung Nasi Bu Imas, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00172,"Pembeli dipersulit saat mau bayar QRIS di Es Teh Nusantara, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00173,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Kedai Mie Aceh, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00174,"Saya menemukan stiker QRIS tempelan penipu di counter pembayaran Warung Nasi Bu Imas, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00175,"Pungutan biaya tambahan tidak resmi oleh kasir Bakso Pak Kumis saat transaksi QRIS manual, ada mark up harga dari struk belanja.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00176,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Apotek Sehat Sejahtera, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00177,Saya batalkan bayar QRIS di Es Teh Nusantara karena nama rekening tujuan pada QRIS resminya mencurigakan atas nama rekening pribadi WARUNG PALSU 99.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00178,"Barcode QRIS statis di kasir Counter Pulsa Cell kusam dan pudar terkena terik matahari, autofocus kamera aplikasi OVO gagal memindai.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00179,Identitas merchant QRIS tidak cocok antara banner fisik toko Warung Nasi Bu Imas dengan nama digital NMID saat konfirmasi bayar di HP.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00180,"Kasir di toko Minimarket Barokah bersikap sangat judes dan ketus ketika saya bilang mau bayar pakai QRIS, kasir memaksa pembeli harus bayar uang tunai saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00181,QRIS toko Minimarket Barokah dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah CV MAJU FIKTIF.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00182,Merchant Bakso Pak Kumis di Yogyakarta menolak menerima transaksi QRIS dari aplikasi dompet digital tertentu secara sepihak tanpa alasan yang jelas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00183,"Pembeli dipersulit saat mau bayar QRIS di Apotek Sehat Sejahtera, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00184,"Saya membeli makanan di warung makan Warung Nasi Bu Imas dan membayar menggunakan QRIS seperti biasanya, nominal yang harus dibayar pas sesuai harga, transaksi berhasil dalam beberapa detik dan bukti pembayaran QRIS langsung muncul di aplikasi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00185,"Saya bayar pakai QRIS barusan di minimarket Bengkel Motor Jaya tapi kok perasaan saya kurang enak ya, apakah transaksi QRIS saya tadi sudah benar-benar sah?",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00186,"Jangan scan QRIS di kotak amal masjid Counter Pulsa Cell, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00187,"Saya tadi bayar belanjaan pakai barcode QRIS tapi lupa melihat detail layarnya karena terburu-buru pergi, tolong bantu verifikasi apakah transaksi saya aman.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00188,Kasir menolak mentransaksikan harga normal jika bayar lewat QRIS dan mewajibkan pembeli menambah nominal biaya ekstra seribu rupiah.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00189,"Barcode QRIS statis di kasir Masjid Al-Ikhlas kusam dan pudar terkena terik matahari, autofocus kamera aplikasi wondr by BNI gagal memindai.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00190,Total belanja 45 ribu tapi pas discan kasir Barbershop Bro & Co menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-00191,"Kasir di toko Toko Sembako Berkah bersikap sangat judes dan ketus ketika saya bilang mau bayar pakai QRIS, kasir memaksa pembeli harus bayar uang tunai saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00192,"Tolong dicek min, stiker QR code di akrilik meja Barbershop Bro & Co ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00193,Kamera pemindai DANA saya tidak bisa membaca stiker QRIS di Martabak Bangka 88 karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00194,"Waspada modus penempelan stiker palsu di kotak amal masjid Kedai Mie Aceh, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-00195,Kamera pemindai GoPay saya tidak bisa membaca stiker QRIS di Masjid Al-Ikhlas karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00196,Merchant Toko Sembako Berkah di Malang menolak menerima transaksi QRIS dari aplikasi dompet digital tertentu secara sepihak tanpa alasan yang jelas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00197,"Barcode QRIS statis di kasir Counter Pulsa Cell kusam dan pudar terkena terik matahari, autofocus kamera aplikasi Livin by Mandiri gagal memindai.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00198,Apakah akun QRIS di Apotek Sehat Sejahtera ini resmi? Barcode tokonya bersih tapi nama penerima saat discan pakai BRImo bukan nama toko pemiliknya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00199,Saya tadi langsung menutup aplikasi setelah klik bayar QRIS di Laundry Kilat 99 sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00200,QRIS toko Kopi Kenangan Senja dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah GOPAY TOPUP PENIPU.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-00201,Kamera pemindai Livin by Mandiri saya tidak bisa membaca stiker QRIS di Martabak Bangka 88 karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00202,"Kasir di toko Toko Sembako Berkah bersikap sangat judes dan ketus ketika saya bilang mau bayar pakai QRIS, kasir memaksa pembeli harus bayar uang tunai saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00203,Kasir di gerai Minimarket Barokah menahan barang belanjaan dengan sikap mencurigai pembeli secara tidak sopan padahal bukti transaksi sukses sudah saya perlihatkan.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-00204,"Nominal belanjaan Rp75.000 saya bayar dengan scan barcode QRIS di kasir Laundry Kilat 99, semua detail informasi pembayaran QRIS cocok dan kasir langsung menyerahkan nota lunas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00205,Stiker QRIS fisik toko Es Teh Nusantara sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-00206,"Struk pembayaran QRIS resmi otomatis terbit di aplikasi BCA Mobile, nominal yang didebet pas Rp25.000 tidak ada pungutan biaya admin QRIS tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-00207,Tadi mbak kasir di Warung Nasi Bu Imas sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-00208,"Resolusi cetakan stiker QRIS di kasir Kopi Kenangan Senja pecah dan buram, scanner HP tidak mampu mengunci titik fokus kode QR.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
