text,category,severity
"Sebelum menekan tombol konfirmasi pembayaran QRIS di stand boba, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima benar-benar sesuai dengan nama tempat usaha yang saya datangi, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Kasir RM Padang Murah berkata kasar saat saya menunjukkan bukti berhasil bayar QRIS dan menuduh saya belum bayar sebelum ia melihat HP-nya.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Waspada modus penempelan stiker palsu di plang kasir Barbershop Bro & Co, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Saya menemukan stiker QRIS tempelan penipu di stand minuman Warung Nasi Bu Imas, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Nama merchant yang muncul di aplikasi setelah scan QRIS sepenuhnya cocok dengan nama outlet tempat saya belanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saya tadi langsung menutup aplikasi perbankan saya setelah klik konfirmasi bayar di Toko Sembako Berkah sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya, apakah transaksi tersebut sudah beres?",FEEDBACK_AMBIGU,MEDIUM
"Tidak ada stiker palsu di akrilik Kedai Mie Aceh, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Nama merchant yang muncul di aplikasi setelah scan QRIS berbeda dengan nama toko tempat saya berbelanja.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Barcode QRIS fisik di Martabak Bangka 88 kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir di kasir Soto Ayam Lamongan Cak Har sangat lambat dan tidak paham cara konfirmasi transaksi QRIS sampai saya harus menunggu 15 menit di antrean.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
Scan QRIS di Martabak Bangka 88 selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Saya curiga barcode QRIS di kasir Barbershop Bro & Co adalah tempelan palsu karena stiker aslinya tertutup stiker baru yang miring.,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir Soto Ayam Lamongan Cak Har berkata kasar saat saya menunjukkan bukti berhasil bayar QRIS dan menuduh saya belum bayar sebelum ia melihat HP-nya.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
Saya curiga barcode QRIS di kasir RM Padang Murah adalah tempelan palsu karena stiker aslinya tertutup stiker baru yang miring.,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Awas ada stiker QRIS siluman di kedai kopi Barbershop Bro & Co, stikernya dobel bertumpuk dan sangat mencurigakan.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Scan QRIS di Laundry Kilat 99 selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Toko Masjid Al-Ikhlas menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 35.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Penolakan sepihak transaksi QRIS di Toko Sembako Berkah, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Saya mau bayar 15.000 pakai QRIS di Sate Madura Cak Sholeh tapi kasir bilang QRIS hanya untuk belanja di atas Rp 30.000, sangat mengecewakan.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Stiker QRIS di Laundry Kilat 99 Makassar ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Barcode QRIS di meja kasir Bakso Pak Kumis tidak ada manipulasi stiker, tapi saya ragu bayar karena nama toko di aplikasi BRImo menunjukkan nama orang lain.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Tidak ada stiker palsu di akrilik Laundry Kilat 99, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Kenapa bisa begitu ya min? mohon infonya.,FEEDBACK_AMBIGU,MEDIUM
"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Tidak ada stiker palsu di akrilik Kopi Kenangan Senja, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Pungutan liar di kasir RM Padang Murah, harga belanja 50.000 dinaikkan jadi lebih mahal kalau bayar pakai scan barcode QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Akrilik stand QRIS di Soto Ayam Lamongan Cak Har pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Tadi mbak kasir di gerai Laundry Kilat 99 sempat mengucapkan sesuatu kepada saya saat saya sedang melakukan pemindaian barcode di meja depan, tetapi suaranya tidak terdengar jelas karena suasana toko yang ramai sehingga membuat saya agak bingung.",FEEDBACK_AMBIGU,MEDIUM
"Permisi, Kayaknya ada yang salah tapi saya gak tahu apa.",FEEDBACK_AMBIGU,MEDIUM
"Semua berjalan sempurna saat bayar QRIS di Bengkel Motor Jaya, akrilik barcode mulus, tidak ada kejanggalan, kasir melayani dengan sangat baik.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Tadi mbak kasir di gerai Kopi Kenangan Senja sempat mengucapkan sesuatu kepada saya saat saya sedang melakukan pemindaian barcode di meja depan, tetapi suaranya tidak terdengar jelas karena suasana toko yang ramai sehingga membuat saya agak bingung.",FEEDBACK_AMBIGU,MEDIUM
Stiker barcode QRIS di meja kasir Counter Pulsa Cell sudah sobek parah di bagian tengah sampai kode matriksnya hilang dan gagal discan kamera ponsel.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Saya dipaksa kasir Toko Sembako Berkah bayar lebih Rp 1.000 dari total belanjaan karena menggunakan pembayaran QR code di meja kasir.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Tolong dicek min, stiker QR code di akrilik meja Kopi Kenangan Senja ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tadi saya bayar pakai QRIS di Warung Bu Siti. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sepenuhnya cocok dengan nama outlet tempat saya belanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Kasir di Warung Nasi Bu Imas bersikeras meminta uang cas Rp 2.000 tambahan sambil melayani dengan ketus saat saya scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Min, Saya mau komplain soal pelayanan tadi siang. tolong dicek.",FEEDBACK_AMBIGU,MEDIUM
"Pungutan liar di kasir Toko Sembako Berkah, harga belanja 75.000 dinaikkan jadi lebih mahal kalau bayar pakai scan barcode QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kasir di Minimarket Barokah Tangerang mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 10.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Halo min, Transaksi tadi terasa mencurigakan. bingung banget.",FEEDBACK_AMBIGU,MEDIUM
"Akrilik QRIS di stiker dinding Laundry Kilat 99 pecah dan retak melintang tepat di atas QR code, membuat aplikasi e-wallet tidak bisa membaca barcode.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Jangan scan QRIS di meja barcode RM Padang Murah, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima malah mengarah ke rekening pribadi orang lain yang tidak dikenal, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Saya keberatan karena belanja di Minimarket Barokah kena cas tambahan Rp 1.000 gara-gara bayar pakai QRIS bukannya uang tunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Toko Soto Ayam Lamongan Cak Har menempel plang 'QRIS Rusak' padahal kasirnya malas mengecek saldo masuk, pelayanan kasirnya sangat buruk.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Di Warung Nasi Bu Imas Semarang, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Kak, Saya bingung tadi waktu mau bayar di toko ini. ada tanggapan?",FEEDBACK_AMBIGU,MEDIUM
"Akrilik stand QRIS di Kopi Kenangan Senja pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Tadi waktu saya sedang melakukan proses pembayaran di meja kasir Sate Madura Cak Sholeh rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya saat scan barcode, namun saya tidak yakin apa yang sebenarnya terjadi karena saya terlanjur menutup aplikasinya dengan tergesa-gesa tanpa bukti rincian apapun.",FEEDBACK_AMBIGU,MEDIUM
"Min, Mengecewakan sekali tadi. terima kasih.",FEEDBACK_AMBIGU,MEDIUM
"Ada stiker QRIS ganda mencurigakan di etalase kasir RM Padang Murah, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"QRIS fisik di meja kasir Bakso Pak Kumis jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Pas saya raba akrilik barcode di counter pembayaran Apotek Sehat Sejahtera, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Akrilik stand QRIS di Minimarket Barokah pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Saya lupa melihat rincian resi pembayaran di layar ponsel saya setelah scan barcode di Kopi Kenangan Senja karena terburu-buru mengejar kendaraan, saya hanya ingin memastikan apakah pembayaran saya sudah tercatat aman.",FEEDBACK_AMBIGU,MEDIUM
"Kondisi fisik QRIS di akrilik meja Martabak Bangka 88 sangat memprihatinkan, tintanya luntur kecokelatan dan sudut stikernya koyak sobek.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Hati-hati stiker barcode QRIS fisik di stand minuman Sate Madura Cak Sholeh Tangerang sengaja ditimpa stiker tempelan palsu lain oleh oknum penipu!,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kayaknya ada yang salah tapi saya gak tahu apa. terima kasih.,FEEDBACK_AMBIGU,MEDIUM
"Akrilik QRIS di etalase toko Warung Nasi Bu Imas pecah dan retak melintang tepat di atas QR code, membuat aplikasi e-wallet tidak bisa membaca barcode.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Saya curiga barcode QRIS di kasir Masjid Al-Ikhlas adalah tempelan palsu karena stiker aslinya tertutup stiker baru yang miring.,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tolong dicek min, stiker QR code di akrilik meja RM Padang Murah ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Waspada modus penempelan stiker palsu di etalase toko Ayam Geprek Juara, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Parah banget di Kedai Mie Aceh, belanja 250.000 kalau bayar tunai harganya normal tapi kalau scan QRIS kasir naikin harga dan minta tambahan Rp 2.000.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Saya keberatan karena belanja di Warung Nasi Bu Imas kena cas tambahan Rp 1.000 gara-gara bayar pakai QRIS bukannya uang tunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kondisi fisik QRIS di tent card meja Masjid Al-Ikhlas sangat memprihatinkan, tintanya luntur kecokelatan dan sudut stikernya koyak sobek.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Kak, Saya bingung tadi waktu mau bayar di toko ini. ada tanggapan?",FEEDBACK_AMBIGU,MEDIUM
Saya dipaksa kasir Masjid Al-Ikhlas bayar lebih Rp 1.000 dari total belanjaan karena menggunakan pembayaran QR code di meja kasir.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Permukaan stiker QRIS di meja kasir Sate Madura Cak Sholeh kotor kena tumpahan minyak dan noda hitam tebal sampai tidak bisa dipindai sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Sebelum menekan tombol konfirmasi pembayaran QRIS di warung makan, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Tidak ada stiker palsu di akrilik Kopi Kenangan Senja, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Kasir di Masjid Al-Ikhlas bersikeras meminta uang cas Rp 2.000 tambahan sambil melayani dengan ketus saat saya scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kasir di Bengkel Maju Lancar mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Kasir di Sate Madura Cak Sholeh memungut biaya surcharge Rp 1.000 tanpa persetujuan untuk setiap pembayaran QR code.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima justru tidak cocok dan memunculkan nama pribadi asing, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Kasir di Ayam Geprek Juara Yogyakarta mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 50.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Tolong dicek min, stiker QR code di akrilik meja Ayam Geprek Juara ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Parah banget di Bakso Pak Kumis, belanja 100.000 kalau bayar tunai harganya normal tapi kalau scan QRIS kasir naikin harga dan minta tambahan Rp 2.000.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Saya lupa melihat rincian resi pembayaran di layar ponsel saya setelah scan barcode di Apotek Sehat Sejahtera karena terburu-buru mengejar kendaraan, saya hanya ingin memastikan apakah pembayaran saya sudah tercatat aman.",FEEDBACK_AMBIGU,MEDIUM
"Saya kurang mengerti alur pembayaran QRIS di toko Kedai Mie Aceh ini, kasirnya sibuk melayani pembeli lain jadi saya tidak sempat bertanya lebih lanjut dan langsung pergi dengan rasa ragu.",FEEDBACK_AMBIGU,MEDIUM
Toko Masjid Al-Ikhlas melanggar aturan Bank Indonesia karena menarik biaya tambahan 2% saat saya membayar via QRIS di meja kasir.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Belanja di Bakso Pak Kumis bayar via QRIS bebas biaya tambahan surcharge, kasir ramah mengonfirmasi transaksi dengan senyum dan sopan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Proses pembayarannya sebenarnya terlihat sudah selesai di layar ponsel saya, cuma saya merasa agak bingung saja dengan alur tampilan konfirmasi yang muncul di toko Kopi Kenangan Senja dan tidak yakin apakah perlu konfirmasi tambahan.",FEEDBACK_AMBIGU,MEDIUM
"Kasir di Warung Bu Siti mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya cocok dan identik dengan plang nama toko di depan saya.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Di kasir Apotek Sehat Sejahtera Bekasi ada tulisan bayar QRIS kena biaya tambahan Rp 1.000 per transaksi, kasirnya bilang itu fee admin dari toko.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"QRIS fisik di pintu masuk toko Counter Pulsa Cell dalam kondisi baik, namun ada perbedaan nama penerima di mana sistem menampilkan RUDI HARTONO REK bukannya nama toko resmi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Beli barang di Masjid Al-Ikhlas harganya 15.000, tapi kalau bayar pakai barcode QRIS disuruh nambah Rp 2.000 sama kasirnya, ini pungutan liar.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Kasir di Warung Nasi Bu Imas bersikeras meminta uang cas Rp 2.000 tambahan sambil melayani dengan ketus saat saya scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Stiker QRIS di meja kasir Ayam Geprek Juara sangat rapi dan bersih, tidak ada biaya admin tambahan apapun, pelayanan kasir sangat profesional dan cepat.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Masjid Al-Ikhlas khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kasir di Sate Madura Cak Sholeh Malang mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 75.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Pengalaman pembayaran QRIS di stand minuman Soto Ayam Lamongan Cak Har luar biasa aman dan nyaman, struk langsung tercetak dan nominal pembayaran tepat 50.000.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Penolakan sepihak transaksi QRIS di Barbershop Bro & Co, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Beli barang di Counter Cahaya Cell bayar non-tunai via QRIS. Pas dicek di konfirmasi transaksi, nama penerimanya valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Permisi, Kurang paham sama sistemnya. mohon infonya.",FEEDBACK_AMBIGU,MEDIUM
"Tadi saya bayar pakai QRIS di Toko Berkah Jaya. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sepenuhnya cocok dengan nama outlet tempat saya belanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Barcode QRIS fisik di meja kasir Ayam Geprek Juara tergores benda tajam sangat parah, kamera HP berkali-kali mencoba selalu gagal baca kodenya.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Kasir di Minimarket Barokah mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Kasir di kasir Kedai Mie Aceh sangat lambat dan tidak paham cara konfirmasi transaksi QRIS sampai saya harus menunggu 15 menit di antrean.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Jangan scan QRIS di kotak amal masjid Soto Ayam Lamongan Cak Har, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Pengalaman pembayaran QRIS di warung makan Soto Ayam Lamongan Cak Har luar biasa aman dan nyaman, struk langsung tercetak dan nominal pembayaran tepat 75.000.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Waspada modus penempelan stiker palsu di kaca kasir Kopi Kenangan Senja, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Stiker barcode QRIS di meja kasir Barbershop Bro & Co sudah sobek parah di bagian tengah sampai kode matriksnya hilang dan gagal discan kamera ponsel.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Scan QRIS di Laundry Kilat 99 selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Barcode QRIS fisik di Es Teh Nusantara kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Saya curiga barcode QRIS di kasir Soto Ayam Lamongan Cak Har adalah tempelan palsu karena stiker aslinya tertutup stiker baru yang miring.,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Akrilik stand QRIS di Martabak Bangka 88 pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Pengalaman pembayaran QRIS di meja makan Soto Ayam Lamongan Cak Har luar biasa aman dan nyaman, struk langsung tercetak dan nominal pembayaran tepat 15.000.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Saya dipaksa kasir Es Teh Nusantara bayar lebih Rp 1.000 dari total belanjaan karena menggunakan pembayaran QR code di meja kasir.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Tolong diperbaiki fiturnya. gimana ya?,FEEDBACK_AMBIGU,MEDIUM
Toko Sate Madura Cak Sholeh melanggar aturan Bank Indonesia karena menarik biaya tambahan 2% saat saya membayar via QRIS di meja kasir.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Toko Soto Ayam Lamongan Cak Har menempel plang 'QRIS Rusak' padahal kasirnya malas mengecek saldo masuk, pelayanan kasirnya sangat buruk.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Saya lupa melihat rincian resi pembayaran di layar ponsel saya setelah scan barcode di Sate Madura Cak Sholeh karena terburu-buru mengejar kendaraan, saya hanya ingin memastikan apakah pembayaran saya sudah tercatat aman.",FEEDBACK_AMBIGU,MEDIUM
